0 verbose cli /usr/bin/node /usr/bin/npm
1 info using npm@11.11.0
2 info using node@v24.14.1
3 silly config load:file:/usr/lib/node_modules/npm/npmrc
4 silly config load:file:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/.npmrc
5 silly config load:file:/home/h/.npmrc
6 silly config load:file:/home/h/.npm-global/etc/npmrc
7 verbose title npm ci
8 verbose argv "ci" "--cache" "./npm-cache" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-
10 verbose logfile /mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-debug-0.log
11 silly logfile done cleaning log files
418 silly tarball no local data for bidi-js@https://registry.npmmirror.com/bidi-js/-/bidi-js-1.0.3.tgz. Extracting by manifest.
419 silly tarball no local data for aria-query@https://registry.npmmirror.com/aria-query/-/aria-query-5.3.0.tgz. Extracting by manifest.
420 silly tarball no local data for assertion-error@https://registry.npmmirror.com/assertion-error/-/assertion-error-2.0.1.tgz. Extracting by manifest.
421 silly tarball no local data for argparse@https://registry.npmmirror.com/argparse/-/argparse-2.0.1.tgz. Extracting by manifest.
422 silly tarball no local data for ansis@https://registry.npmmirror.com/ansis/-/ansis-4.3.1.tgz. Extracting by manifest.
423 silly tarball no local data for ansi-regex@https://registry.npmmirror.com/ansi-regex/-/ansi-regex-5.0.1.tgz. Extracting by manifest.
424 silly tarball no local data for ansi-styles@https://registry.npmmirror.com/ansi-styles/-/ansi-styles-5.2.0.tgz. Extracting by manifest.
425 silly tarball no local data for character-entities-legacy@https://registry.npmmirror.com/character-entities-legacy/-/character-entities-legacy-3.0.0.tgz. Extracting by manifest.
426 silly tarball no local data for character-entities-html4@https://registry.npmmirror.com/character-entities-html4/-/character-entities-html4-2.1.0.tgz. Extracting by manifest.
427 silly tarball no local data for character-entities@https://registry.npmmirror.com/character-entities/-/character-entities-2.0.2.tgz. Extracting by manifest.
428 silly tarball no local data for anser@https://registry.npmmirror.com/anser/-/anser-2.3.5.tgz. Extracting by manifest.
429 silly tarball no local data for @yuku-parser/binding-linux-x64-gnu@https://registry.npmmirror.com/@yuku-parser/binding-linux-x64-gnu/-/binding-linux-x64-gnu-0.8.7.tgz. Extracting by manifest.
430 silly tarball no local data for @yuku-toolchain/types@https://registry.npmmirror.com/@yuku-toolchain/types/-/types-0.8.7.tgz. Extracting by manifest.
431 silly tarball no local data for @yuku-codegen/binding-linux-x64-musl@https://registry.npmmirror.com/@yuku-codegen/binding-linux-x64-musl/-/binding-linux-x64-musl-0.8.7.tgz. Extracting by manifest.
432 silly tarball no local data for @yuku-parser/binding-linux-x64-musl@https://registry.npmmirror.com/@yuku-parser/binding-linux-x64-musl/-/binding-linux-x64-musl-0.8.7.tgz. Extracting by manifest.
433 silly tarball no local data for @yuku-codegen/binding-linux-x64-gnu@https://registry.npmmirror.com/@yuku-codegen/binding-linux-x64-gnu/-/binding-linux-x64-gnu-0.8.7.tgz. Extracting by manifest.
434 silly tarball no local data for @vitest/utils@https://registry.npmmirror.com/@vitest/utils/-/utils-4.1.10.tgz. Extracting by manifest.
435 silly tarball no local data for @vitest/snapshot@https://registry.npmmirror.com/@vitest/snapshot/-/snapshot-4.1.10.tgz. Extracting by manifest.
436 silly tarball no local data for @vitest/spy@https://registry.npmmirror.com/@vitest/spy/-/spy-4.1.10.tgz. Extracting by manifest.
437 silly tarball no local data for @vitest/runner@https://registry.npmmirror.com/@vitest/runner/-/runner-4.1.10.tgz. Extracting by manifest.
438 silly tarball no local data for @vitest/pretty-format@https://registry.npmmirror.com/@vitest/pretty-format/-/pretty-format-4.1.10.tgz. Extracting by manifest.
439 silly tarball no local data for @vitest/expect@https://registry.npmmirror.com/@vitest/expect/-/expect-4.1.10.tgz. Extracting by manifest.
440 silly tarball no local data for @ungap/structured-clone@https://registry.npmmirror.com/@ungap/structured-clone/-/structured-clone-1.3.3.tgz. Extracting by manifest.
441 silly tarball no local data for @vitest/mocker@https://registry.npmmirror.com/@vitest/mocker/-/mocker-4.1.10.tgz. Extracting by manifest.
442 silly tarball no local data for @types/react@https://registry.npmmirror.com/@types/react/-/react-18.3.31.tgz. Extracting by manifest.
443 silly tarball no local data for @types/unist@https://registry.npmmirror.com/@types/unist/-/unist-3.0.3.tgz. Extracting by manifest.
444 silly tarball no local data for @types/prop-types@https://registry.npmmirror.com/@types/prop-types/-/prop-types-15.7.15.tgz. Extracting by manifest.
445 silly tarball no local data for @types/katex@https://registry.npmmirror.com/@types/katex/-/katex-0.16.8.tgz. Extracting by manifest.
446 silly tarball no local data for @types/hast@https://registry.npmmirror.com/@types/hast/-/hast-3.0.5.tgz. Extracting by manifest.
447 silly tarball no local data for @typescript/typescript-linux-x64@https://registry.npmmirror.com/@typescript/typescript-linux-x64/-/typescript-linux-x64-7.0.2.tgz. Extracting by manifest.
448 silly tarball no local data for @types/js-yaml@https://registry.npmmirror.com/@types/js-yaml/-/js-yaml-4.0.9.tgz. Extracting by manifest.
449 silly tarball no local data for @types/estree@https://registry.npmmirror.com/@types/estree/-/estree-1.0.9.tgz. Extracting by manifest.
450 silly tarball no local data for @types/deep-eql@https://registry.npmmirror.com/@types/deep-eql/-/deep-eql-4.0.2.tgz. Extracting by manifest.
451 silly tarball no local data for @types/debug@https://registry.npmmirror.com/@types/debug/-/debug-4.1.13.tgz. Extracting by manifest.
452 silly tarball no local data for @types/chai@https://registry.npmmirror.com/@types/chai/-/chai-5.2.3.tgz. Extracting by manifest.
453 silly tarball no local data for @types/node@https://registry.npmmirror.com/@types/node/-/node-26.2.0.tgz. Extracting by manifest.
454 silly tarball no local data for @types/ms@https://registry.npmmirror.com/@types/ms/-/ms-2.1.0.tgz. Extracting by manifest.
455 silly tarball no local data for @types/mdast@https://registry.npmmirror.com/@types/mdast/-/mdast-4.0.4.tgz. Extracting by manifest.
456 silly tarball no local data for @testing-library/react@https://registry.npmmirror.com/@testing-library/react/-/react-16.3.2.tgz. Extracting by manifest.
457 silly tarball no local data for @testing-library/dom@https://registry.npmmirror.com/@testing-library/dom/-/dom-10.4.1.tgz. Extracting by manifest.
458 silly tarball no local data for @types/aria-query@https://registry.npmmirror.com/@types/aria-query/-/aria-query-5.0.4.tgz. Extracting by manifest.
459 silly tarball no local data for @standard-schema/spec@https://registry.npmmirror.com/@standard-schema/spec/-/spec-1.1.0.tgz. Extracting by manifest.
460 silly tarball no local data for @shikijs/vscode-textmate@https://registry.npmmirror.com/@shikijs/vscode-textmate/-/vscode-textmate-10.0.2.tgz. Extracting by manifest.
461 silly tarball no local data for @shikijs/types@https://registry.npmmirror.com/@shikijs/types/-/types-4.4.3.tgz. Extracting by manifest.
462 silly tarball no local data for @shikijs/themes@https://registry.npmmirror.com/@shikijs/themes/-/themes-4.4.3.tgz. Extracting by manifest.
463 silly tarball no local data for @shikijs/primitive@https://registry.npmmirror.com/@shikijs/primitive/-/primitive-4.4.3.tgz. Extracting by manifest.
464 silly tarball no local data for @shikijs/engine-oniguruma@https://registry.npmmirror.com/@shikijs/engine-oniguruma/-/engine-oniguruma-4.4.3.tgz. Extracting by manifest.
465 silly tarball no local data for @shikijs/langs@https://registry.npmmirror.com/@shikijs/langs/-/langs-4.4.3.tgz. Extracting by manifest.
466 silly tarball no local data for @rolldown/binding-linux-x64-gnu@https://registry.npmmirror.com/@rolldown/binding-linux-x64-gnu/-/binding-linux-x64-gnu-1.2.4.tgz. Extracting by manifest.
467 silly tarball no local data for @shikijs/engine-javascript@https://registry.npmmirror.com/@shikijs/engine-javascript/-/engine-javascript-4.4.3.tgz. Extracting by manifest.
468 silly tarball no local data for @rolldown/pluginutils@https://registry.npmmirror.com/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz. Extracting by manifest.
469 silly tarball no local data for @shikijs/core@https://registry.npmmirror.com/@shikijs/core/-/core-4.4.3.tgz. Extracting by manifest.
470 silly tarball no local data for @rolldown/binding-linux-x64-musl@https://registry.npmmirror.com/@rolldown/binding-linux-x64-musl/-/binding-linux-x64-musl-1.2.4.tgz. Extracting by manifest.
471 silly tarball no local data for @quansync/fs@https://registry.npmmirror.com/@quansync/fs/-/fs-1.0.0.tgz. Extracting by manifest.
472 silly tarball no local data for @jridgewell/sourcemap-codec@https://registry.npmmirror.com/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz. Extracting by manifest.
473 silly tarball no local data for @oxc-project/types@https://registry.npmmirror.com/@oxc-project/types/-/types-0.144.0.tgz. Extracting by manifest.
474 silly tarball no local data for @deepseek-ai/schemastery@https://registry.npmmirror.com/@deepseek-ai/schemastery/-/schemastery-3.18.1.tgz. Extracting by manifest.
475 silly tarball no local data for @deepseek-ai/dsh-invariants@https://registry.npmmirror.com/@deepseek-ai/dsh-invariants/-/dsh-invariants-0.1.0-rc.6.tgz. Extracting by manifest.
476 silly tarball no local data for @deepseek-ai/dsh-client-ui-primitives@https://registry.npmmirror.com/@deepseek-ai/dsh-client-ui-primitives/-/dsh-client-ui-primitives-0.1.0-rc.6.tgz. Extracting by manifest.
477 silly tarball no local data for @exodus/bytes@https://registry.npmmirror.com/@exodus/bytes/-/bytes-1.15.1.tgz. Extracting by manifest.
478 silly tarball no local data for @deepseek-ai/cosmokit@https://registry.npmmirror.com/@deepseek-ai/cosmokit/-/cosmokit-1.8.2.tgz. Extracting by manifest.
479 silly tarball no local data for @csstools/css-syntax-patches-for-csstree@https://registry.npmmirror.com/@csstools/css-syntax-patches-for-csstree/-/css-syntax-patches-for-csstree-1.1.7.tgz. Extracting by manifest.
480 silly tarball no local data for @csstools/css-parser-algorithms@https://registry.npmmirror.com/@csstools/css-parser-algorithms/-/css-parser-algorithms-4.0.0.tgz. Extracting by manifest.
481 silly tarball no local data for @deepseek-ai/cordis@https://registry.npmmirror.com/@deepseek-ai/cordis/-/cordis-4.0.1.tgz. Extracting by manifest.
482 silly tarball no local data for @csstools/css-tokenizer@https://registry.npmmirror.com/@csstools/css-tokenizer/-/css-tokenizer-4.0.0.tgz. Extracting by manifest.
483 silly tarball no local data for @csstools/css-color-parser@https://registry.npmmirror.com/@csstools/css-color-parser/-/css-color-parser-4.1.10.tgz. Extracting by manifest.
484 silly tarball no local data for @csstools/css-calc@https://registry.npmmirror.com/@csstools/css-calc/-/css-calc-3.3.0.tgz. Extracting by manifest.
485 silly tarball no local data for @bramus/specificity@https://registry.npmmirror.com/@bramus/specificity/-/specificity-2.4.2.tgz. Extracting by manifest.
486 silly tarball no local data for @babel/runtime@https://registry.npmmirror.com/@babel/runtime/-/runtime-7.29.7.tgz. Extracting by manifest.
487 silly tarball no local data for @csstools/color-helpers@https://registry.npmmirror.com/@csstools/color-helpers/-/color-helpers-6.1.0.tgz. Extracting by manifest.
488 silly tarball no local data for @babel/helper-validator-identifier@https://registry.npmmirror.com/@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz. Extracting by manifest.
489 silly tarball no local data for @babel/code-frame@https://registry.npmmirror.com/@babel/code-frame/-/code-frame-7.29.7.tgz. Extracting by manifest.
490 silly tarball no local data for @asamuzakjp/nwsapi@https://registry.npmmirror.com/@asamuzakjp/nwsapi/-/nwsapi-2.3.9.tgz. Extracting by manifest.
491 silly tarball no local data for @asamuzakjp/dom-selector@https://registry.npmmirror.com/@asamuzakjp/dom-selector/-/dom-selector-7.1.1.tgz. Extracting by manifest.
492 silly tarball no local data for @asamuzakjp/generational-cache@https://registry.npmmirror.com/@asamuzakjp/generational-cache/-/generational-cache-1.0.1.tgz. Extracting by manifest.
493 silly tarball no local data for @asamuzakjp/css-color@https://registry.npmmirror.com/@asamuzakjp/css-color/-/css-color-5.1.11.tgz. Extracting by manifest.
494 http fetch GET 200 https://cdn.npmmirror.com/packages/w3c-xmlserializer/5.0.0/w3c-xmlserializer-5.0.0.tgz 909ms (cache miss)
495 http fetch GET 200 https://cdn.npmmirror.com/packages/yuku-ast/0.8.7/yuku-ast-0.8.7.tgz 923ms (cache miss)
496 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-visit-parents/6.0.2/unist-util-visit-parents-6.0.2.tgz 1031ms (cache miss)
497 http fetch GET 200 https://cdn.npmmirror.com/packages/why-is-node-running/2.3.0/why-is-node-running-2.3.0.tgz 1197ms (cache miss)
498 http fetch GET 200 https://cdn.npmmirror.com/packages/xmlchars/2.2.0/xmlchars-2.2.0.tgz 1590ms (cache miss)
499 http fetch GET 200 https://cdn.npmmirror.com/packages/whatwg-mimetype/5.0.0/whatwg-mimetype-5.0.0.tgz 1846ms (cache miss)
500 http fetch GET 200 https://cdn.npmmirror.com/packages/xml-name-validator/5.0.0/xml-name-validator-5.0.0.tgz 1895ms (cache miss)
501 http fetch GET 200 https://cdn.npmmirror.com/packages/yuku-parser/0.8.7/yuku-parser-0.8.7.tgz 1949ms (cache miss)
502 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-remove-position/5.0.0/unist-util-remove-position-5.0.0.tgz 1952ms (cache miss)
503 http fetch GET 200 https://cdn.npmmirror.com/packages/verkit/0.3.2/verkit-0.3.2.tgz 1997ms (cache miss)
504 http fetch GET 200 https://cdn.npmmirror.com/packages/yuku-codegen/0.8.7/yuku-codegen-0.8.7.tgz 2061ms (cache miss)
505 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-visit/5.1.0/unist-util-visit-5.1.0.tgz 2193ms (cache miss)
506 http fetch GET 200 https://cdn.npmmirror.com/packages/vfile-message/4.0.3/vfile-message-4.0.3.tgz 2220ms (cache miss)
507 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-is/6.0.1/unist-util-is-6.0.1.tgz 2633ms (cache miss)
508 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-stringify-position/4.0.0/unist-util-stringify-position-4.0.0.tgz 2651ms (cache miss)
509 http fetch GET 200 https://cdn.npmmirror.com/packages/webidl-conversions/8.0.1/webidl-conversions-8.0.1.tgz 2883ms (cache miss)
510 http fetch GET 200 https://cdn.npmmirror.com/packages/unist-util-position/5.0.0/unist-util-position-5.0.0.tgz 2876ms (cache miss)
511 http fetch GET 200 https://cdn.npmmirror.com/packages/trim-lines/3.0.1/trim-lines-3.0.1.tgz 2898ms (cache miss)
512 http fetch GET 200 https://cdn.npmmirror.com/packages/tree-kill/1.2.2/tree-kill-1.2.2.tgz 3485ms (cache miss)
513 http fetch GET 200 https://cdn.npmmirror.com/packages/tinyexec/1.3.0/tinyexec-1.3.0.tgz 3770ms (cache miss)
514 http fetch GET 200 https://cdn.npmmirror.com/packages/resolve-pkg-maps/1.0.0/resolve-pkg-maps-1.0.0.tgz 3874ms (cache miss)
515 http fetch GET 200 https://cdn.npmmirror.com/packages/unconfig-core/7.5.0/unconfig-core-7.5.0.tgz 4206ms (cache miss)
516 http fetch GET 200 https://cdn.npmmirror.com/packages/space-separated-tokens/2.0.2/space-separated-tokens-2.0.2.tgz 4290ms (cache miss)
517 http fetch GET 200 https://cdn.npmmirror.com/packages/siginfo/2.0.0/siginfo-2.0.0.tgz 4487ms (cache miss)
518 http fetch GET 200 https://cdn.npmmirror.com/packages/symbol-tree/3.2.4/symbol-tree-3.2.4.tgz 4509ms (cache miss)
519 http fetch GET 200 https://cdn.npmmirror.com/packages/std-env/4.2.0/std-env-4.2.0.tgz 4651ms (cache miss)
520 http fetch GET 200 https://cdn.npmmirror.com/packages/stackback/0.0.2/stackback-0.0.2.tgz 4652ms (cache miss)
521 http fetch GET 200 https://cdn.npmmirror.com/packages/tinyrainbow/3.1.1/tinyrainbow-3.1.1.tgz 4651ms (cache miss)
522 http fetch GET 200 https://cdn.npmmirror.com/packages/stringify-entities/4.0.4/stringify-entities-4.0.4.tgz 4680ms (cache miss)
523 http fetch GET 200 https://cdn.npmmirror.com/packages/require-from-string/2.0.2/require-from-string-2.0.2.tgz 4707ms (cache miss)
524 http fetch GET 200 https://cdn.npmmirror.com/packages/pathe/2.0.3/pathe-2.0.3.tgz 4865ms (cache miss)
525 http fetch GET 200 https://cdn.npmmirror.com/packages/quansync/1.0.0/quansync-1.0.0.tgz 5025ms (cache miss)
526 http fetch GET 200 https://cdn.npmmirror.com/packages/regex-utilities/2.3.0/regex-utilities-2.3.0.tgz 5054ms (cache miss)
527 http fetch GET 200 https://cdn.npmmirror.com/packages/tinybench/2.9.0/tinybench-2.9.0.tgz 5110ms (cache miss)
528 http fetch GET 200 https://cdn.npmmirror.com/packages/react-is/17.0.2/react-is-17.0.2.tgz 5105ms (cache miss)
529 http fetch GET 200 https://cdn.npmmirror.com/packages/tinyglobby/0.2.17/tinyglobby-0.2.17.tgz 5191ms (cache miss)
530 http fetch GET 200 https://cdn.npmmirror.com/packages/regex-recursion/6.0.2/regex-recursion-6.0.2.tgz 5190ms (cache miss)
531 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-types/2.0.2/micromark-util-types-2.0.2.tgz 5197ms (cache miss)
532 http fetch GET 200 https://cdn.npmmirror.com/packages/ms/2.1.3/ms-2.1.3.tgz 5208ms (cache miss)
533 http fetch GET 200 https://cdn.npmmirror.com/packages/picocolors/1.1.1/picocolors-1.1.1.tgz 5269ms (cache miss)
534 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-character/2.1.1/micromark-util-character-2.1.1.tgz 5280ms (cache miss)
535 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-tagfilter/2.0.0/micromark-extension-gfm-tagfilter-2.0.0.tgz 5354ms (cache miss)
536 http fetch GET 200 https://cdn.npmmirror.com/packages/nanoid/3.3.18/nanoid-3.3.18.tgz 5440ms (cache miss)
537 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-sanitize-uri/2.0.1/micromark-util-sanitize-uri-2.0.1.tgz 5440ms (cache miss)
538 http fetch GET 200 https://cdn.npmmirror.com/packages/punycode/2.3.1/punycode-2.3.1.tgz 5439ms (cache miss)
539 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-chunked/2.0.1/micromark-util-chunked-2.0.1.tgz 5478ms (cache miss)
540 http fetch GET 200 https://cdn.npmmirror.com/packages/zwitch/2.0.4/zwitch-2.0.4.tgz 5558ms (cache miss)
541 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-html-tag-name/2.0.1/micromark-util-html-tag-name-2.0.1.tgz 5503ms (cache miss)
542 http fetch GET 200 https://cdn.npmmirror.com/packages/saxes/6.0.0/saxes-6.0.0.tgz 5524ms (cache miss)
543 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-normalize-identifier/2.0.1/micromark-util-normalize-identifier-2.0.1.tgz 5520ms (cache miss)
544 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-combine-extensions/2.0.1/micromark-util-combine-extensions-2.0.1.tgz 5528ms (cache miss)
545 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-to-string/4.0.0/mdast-util-to-string-4.0.0.tgz 5544ms (cache miss)
546 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-resolve-all/2.0.1/micromark-util-resolve-all-2.0.1.tgz 5643ms (cache miss)
547 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-decode-numeric-character-reference/2.0.2/micromark-util-decode-numeric-character-reference-2.0.2.tgz 5648ms (cache miss)
548 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-factory-whitespace/2.0.1/micromark-factory-whitespace-2.0.1.tgz 5648ms (cache miss)
549 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-factory-destination/2.0.1/micromark-factory-destination-2.0.1.tgz 5637ms (cache miss)
550 http fetch GET 200 https://cdn.npmmirror.com/packages/obug/2.1.4/obug-2.1.4.tgz 5701ms (cache miss)
551 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-factory-space/2.0.1/micromark-factory-space-2.0.1.tgz 5708ms (cache miss)
552 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-encode/2.0.1/micromark-util-encode-2.0.1.tgz 5747ms (cache miss)
553 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-decode-string/2.0.1/micromark-util-decode-string-2.0.1.tgz 5753ms (cache miss)
554 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-factory-title/2.0.1/micromark-factory-title-2.0.1.tgz 5751ms (cache miss)
555 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-classify-character/2.0.1/micromark-util-classify-character-2.0.1.tgz 5835ms (cache miss)
556 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm-strikethrough/2.0.0/mdast-util-gfm-strikethrough-2.0.0.tgz 5818ms (cache miss)
557 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-factory-label/2.0.1/micromark-factory-label-2.0.1.tgz 5895ms (cache miss)
558 http fetch GET 200 https://cdn.npmmirror.com/packages/markdown-table/3.0.4/markdown-table-3.0.4.tgz 5888ms (cache miss)
559 http fetch GET 200 https://cdn.npmmirror.com/packages/dts-resolver/3.0.0/dts-resolver-3.0.0.tgz 5879ms (cache miss)
560 http fetch GET 200 https://cdn.npmmirror.com/packages/longest-streak/3.1.0/longest-streak-3.1.0.tgz 5915ms (cache miss)
561 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm/3.0.0/micromark-extension-gfm-3.0.0.tgz 5960ms (cache miss)
562 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-phrasing/4.1.0/mdast-util-phrasing-4.1.0.tgz 5959ms (cache miss)
563 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm/3.1.0/mdast-util-gfm-3.1.0.tgz 6041ms (cache miss)
564 http fetch GET 200 https://cdn.npmmirror.com/packages/anser/2.3.5/anser-2.3.5.tgz 6006ms (cache miss)
565 http fetch GET 200 https://cdn.npmmirror.com/packages/%40yuku-toolchain/types/0.8.7/types-0.8.7.tgz 6007ms (cache miss)
566 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-find-and-replace/3.0.2/mdast-util-find-and-replace-3.0.2.tgz 6078ms (cache miss)
567 http fetch GET 200 https://cdn.npmmirror.com/packages/loose-envify/1.4.0/loose-envify-1.4.0.tgz 6094ms (cache miss)
568 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/pretty-format/4.1.10/pretty-format-4.1.10.tgz 6047ms (cache miss)
569 http fetch GET 200 https://cdn.npmmirror.com/packages/assertion-error/2.0.1/assertion-error-2.0.1.tgz 6072ms (cache miss)
570 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/ms/2.1.0/ms-2.1.0.tgz 6055ms (cache miss)
571 http fetch GET 200 https://cdn.npmmirror.com/packages/character-entities-html4/2.1.0/character-entities-html4-2.1.0.tgz 6091ms (cache miss)
572 http fetch GET 200 https://cdn.npmmirror.com/packages/character-entities-legacy/3.0.0/character-entities-legacy-3.0.0.tgz 6092ms (cache miss)
573 http fetch GET 200 https://cdn.npmmirror.com/packages/ansi-regex/5.0.1/ansi-regex-5.0.1.tgz 6094ms (cache miss)
574 http fetch GET 200 https://cdn.npmmirror.com/packages/cac/7.0.0/cac-7.0.0.tgz 6100ms (cache miss)
575 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm-task-list-item/2.0.0/mdast-util-gfm-task-list-item-2.0.0.tgz 6146ms (cache miss)
576 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm-table/2.0.0/mdast-util-gfm-table-2.0.0.tgz 6152ms (cache miss)
577 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-math/3.0.0/mdast-util-math-3.0.0.tgz 6169ms (cache miss)
578 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm-autolink-literal/2.0.1/mdast-util-gfm-autolink-literal-2.0.1.tgz 6186ms (cache miss)
579 http fetch GET 200 https://cdn.npmmirror.com/packages/js-tokens/4.0.0/js-tokens-4.0.0.tgz 6179ms (cache miss)
580 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-gfm-footnote/2.1.0/mdast-util-gfm-footnote-2.1.0.tgz 6202ms (cache miss)
581 http fetch GET 200 https://cdn.npmmirror.com/packages/comma-separated-tokens/2.0.3/comma-separated-tokens-2.0.3.tgz 6170ms (cache miss)
582 http fetch GET 200 https://cdn.npmmirror.com/packages/html-void-elements/3.0.0/html-void-elements-3.0.0.tgz 6214ms (cache miss)
583 http fetch GET 200 https://cdn.npmmirror.com/packages/hast-util-whitespace/3.0.0/hast-util-whitespace-3.0.0.tgz 6222ms (cache miss)
584 http fetch GET 200 https://cdn.npmmirror.com/packages/devlop/1.1.0/devlop-1.1.0.tgz 6251ms (cache miss)
585 http fetch GET 200 https://cdn.npmmirror.com/packages/detect-libc/2.1.2/detect-libc-2.1.2.tgz 6254ms (cache miss)
586 http fetch GET 200 https://cdn.npmmirror.com/packages/convert-source-map/2.0.0/convert-source-map-2.0.0.tgz 6306ms (cache miss)
587 http fetch GET 200 https://cdn.npmmirror.com/packages/import-without-cache/0.4.0/import-without-cache-0.4.0.tgz 6370ms (cache miss)
588 http fetch GET 200 https://cdn.npmmirror.com/packages/decode-named-character-reference/1.3.0/decode-named-character-reference-1.3.0.tgz 6355ms (cache miss)
589 http fetch GET 200 https://cdn.npmmirror.com/packages/character-entities/2.0.2/character-entities-2.0.2.tgz 6354ms (cache miss)
590 http fetch GET 200 https://cdn.npmmirror.com/packages/estree-walker/3.0.3/estree-walker-3.0.3.tgz 6379ms (cache miss)
591 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/color-helpers/6.1.0/color-helpers-6.1.0.tgz 6328ms (cache miss)
592 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/katex/0.16.8/katex-0.16.8.tgz 6369ms (cache miss)
593 http fetch GET 200 https://cdn.npmmirror.com/packages/hookable/6.1.1/hookable-6.1.1.tgz 6414ms (cache miss)
594 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/prop-types/15.7.15/prop-types-15.7.15.tgz 6375ms (cache miss)
595 http fetch GET 200 https://cdn.npmmirror.com/packages/html-encoding-sniffer/6.0.0/html-encoding-sniffer-6.0.0.tgz 6421ms (cache miss)
596 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/spy/4.1.10/spy-4.1.10.tgz 6387ms (cache miss)
597 http fetch GET 200 https://cdn.npmmirror.com/packages/%40asamuzakjp/generational-cache/1.0.1/generational-cache-1.0.1.tgz 6356ms (cache miss)
598 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/estree/1.0.9/estree-1.0.9.tgz 6410ms (cache miss)
599 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/debug/4.1.13/debug-4.1.13.tgz 6412ms (cache miss)
600 http fetch GET 200 https://cdn.npmmirror.com/packages/escape-string-regexp/5.0.0/escape-string-regexp-5.0.0.tgz 6459ms (cache miss)
601 http fetch GET 200 https://cdn.npmmirror.com/packages/%40standard-schema/spec/1.1.0/spec-1.1.0.tgz 6421ms (cache miss)
602 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/mdast/4.0.4/mdast-4.0.4.tgz 6439ms (cache miss)
603 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/types/4.4.3/types-4.4.3.tgz 6444ms (cache miss)
604 http fetch GET 200 https://cdn.npmmirror.com/packages/ansis/4.3.1/ansis-4.3.1.tgz 6474ms (cache miss)
605 http fetch GET 200 https://cdn.npmmirror.com/packages/ccount/2.0.1/ccount-2.0.1.tgz 6482ms (cache miss)
606 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/primitive/4.4.3/primitive-4.4.3.tgz 6467ms (cache miss)
